proyecto,tipo_obra,fase,actividad,material,cantidad_material,costo_unitario,costo_material,horas_trabajadas,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,duracion_estimada,duracion_real,retraso_dias,ciudad,clima
Proyecto_1,Residencial,Instalaciones,Instalación eléctrica,Grava,215,14804,3182860,102,1465740,4648600,4162139,-486461,-10.464677537323066,26,26,0,Medellín,Lluvia
Proyecto_20,Residencial,Estructura,Instalación eléctrica,Arena,405,70275,28461375,75,1374150,29835525,30941286,1105761,3.706189182191364,18,16,-2,Medellín,Lluvia
Proyecto_5,Residencial,Estructura,Encofrado,Cemento,143,67099,9595157,53,1053640,10648797,10786838,138041,1.2963060522235517,24,25,1,Medellín,Nublado
Proyecto_8,Residencial,Instalaciones,Instalación eléctrica,Arena,484,40208,19460672,55,550275,20010947,21998392,1987445,9.931788835380955,18,18,0,Barranquilla,Nublado
Proyecto_17,Comercial,Cimentación,Pintura,Arena,137,62006,8494822,18,296676,8791498,10067721,1276223,14.516559066498111,18,25,7,Cali,Soleado
Proyecto_2,Residencial,Cimentación,Pintura,Cemento,484,34544,16719296,164,1488136,18207432,18793393,585961,3.2182517556567007,15,12,-3,Barranquilla,Soleado
Proyecto_18,Residencial,Acabados,Instalación eléctrica,Arena,334,48446,16180964,159,2668815,18849779,15371715,-3478064,-18.451484232255456,10,17,7,Bogotá,Lluvia
Proyecto_14,Comercial,Cimentación,Pintura,Arena,275,72281,19877275,70,1375220,21252495,27515862,6263367,29.47120796875849,8,16,8,Cali,Lluvia
Proyecto_9,Residencial,Cimentación,Encofrado,Ladrillo,430,69942,30075060,82,1477066,31552126,25454982,-6097144,-19.324035407312966,6,5,-1,Cali,Lluvia
Proyecto_16,Residencial,Estructura,Encofrado,Grava,423,62723,26531829,187,3712137,30243966,28993491,-1250475,-4.134626391260987,11,9,-2,Medellín,Nublado
Proyecto_1,Industrial,Estructura,Instalación eléctrica,Acero,261,75758,19772838,120,2148960,21921798,22080390,158592,0.7234443087195677,26,29,3,Cali,Lluvia
Proyecto_14,Industrial,Instalaciones,Vaciado concreto,Acero,265,32450,8599250,30,508020,9107270,8573733,-533537,-5.858363702843992,17,20,3,Barranquilla,Lluvia
Proyecto_4,Comercial,Cimentación,Vaciado concreto,Ladrillo,410,24666,10113060,105,1359120,11472180,10376542,-1095638,-9.550390597079195,8,12,4,Cali,Lluvia
Proyecto_7,Comercial,Instalaciones,Vaciado concreto,Arena,71,73387,5210477,39,502944,5713421,6503468,790047,13.827915009238772,11,12,1,Cali,Lluvia
Proyecto_4,Industrial,Estructura,Excavación,Acero,33,11250,371250,151,2360885,2732135,3661698,929563,34.02331875987094,9,10,1,Medellín,Nublado
Proyecto_18,Comercial,Acabados,Instalación eléctrica,Acero,424,74298,31502352,111,1550448,33052800,40046235,6993435,21.158373874528028,6,10,4,Cali,Nublado
Proyecto_11,Comercial,Estructura,Encofrado,Ladrillo,317,31344,9936048,50,806000,10742048,11628952,886904,8.256377182451615,18,26,8,Medellín,Lluvia
Proyecto_2,Comercial,Instalaciones,Vaciado concreto,Grava,233,74542,17368286,58,805214,18173500,23619285,5445785,29.96552672847828,12,18,6,Barranquilla,Soleado
Proyecto_4,Residencial,Cimentación,Excavación,Arena,30,50419,1512570,179,3128204,4640774,3881779,-758995,-16.354922691775123,29,35,6,Barranquilla,Lluvia
Proyecto_3,Comercial,Estructura,Vaciado concreto,Ladrillo,404,32725,13220900,183,3147966,16368866,21106859,4737993,28.94515111798215,23,21,-2,Medellín,Lluvia
Proyecto_1,Residencial,Estructura,Excavación,Acero,463,20961,9704943,45,487665,10192608,13568509,3375901,33.12107166291493,6,12,6,Cali,Soleado
Proyecto_20,Residencial,Estructura,Excavación,Arena,59,26936,1589224,135,2327670,3916894,3156290,-760604,-19.4185494935528,16,21,5,Medellín,Lluvia
Proyecto_4,Residencial,Cimentación,Encofrado,Ladrillo,34,76168,2589712,138,2156802,4746514,4432771,-313743,-6.6099668093257495,29,32,3,Barranquilla,Nublado
Proyecto_13,Residencial,Cimentación,Pintura,Arena,271,44905,12169255,113,2077053,14246308,13692964,-553344,-3.8841221178146643,7,15,8,Bogotá,Nublado
Proyecto_4,Residencial,Instalaciones,Pintura,Cemento,261,32384,8452224,79,1046434,9498658,13049991,3551333,37.38773414097023,27,34,7,Cali,Nublado
Proyecto_17,Comercial,Acabados,Vaciado concreto,Grava,293,14550,4263150,37,414770,4677920,4667274,-10646,-0.22757977904709786,16,18,2,Medellín,Nublado
Proyecto_12,Comercial,Acabados,Vaciado concreto,Acero,88,10739,945032,10,82440,1027472,1199542,172070,16.746928383449866,8,16,8,Cali,Soleado
Proyecto_10,Industrial,Acabados,Vaciado concreto,Grava,246,79947,19666962,188,2564508,22231470,31100464,8868994,39.89387116551447,10,12,2,Medellín,Soleado
Proyecto_12,Residencial,Estructura,Pintura,Cemento,205,79537,16305085,156,1995396,18300481,24723687,6423206,35.09856380277655,25,28,3,Cali,Lluvia
Proyecto_10,Comercial,Cimentación,Pintura,Cemento,397,37422,14856534,126,1662822,16519356,19317852,2798496,16.940708826663702,20,25,5,Barranquilla,Nublado
Proyecto_11,Residencial,Instalaciones,Instalación eléctrica,Grava,172,54550,9382600,182,2812810,12195410,14806900,2611490,21.413712208117644,26,25,-1,Bogotá,Soleado
Proyecto_10,Residencial,Instalaciones,Instalación eléctrica,Arena,423,47014,19886922,54,827820,20714742,23340504,2625762,12.67581319622518,28,36,8,Barranquilla,Nublado
Proyecto_9,Residencial,Cimentación,Pintura,Arena,243,21231,5159133,53,619570,5778703,6062753,284050,4.915462864244797,15,17,2,Cali,Lluvia
Proyecto_14,Industrial,Instalaciones,Vaciado concreto,Acero,379,27833,10548707,85,977245,11525952,12528808,1002856,8.700851782134785,15,12,-3,Barranquilla,Nublado
Proyecto_1,Comercial,Estructura,Pintura,Acero,479,10857,5200503,144,2145600,7346103,8270859,924756,12.58838870078462,22,30,8,Medellín,Soleado
Proyecto_19,Industrial,Cimentación,Instalación eléctrica,Ladrillo,301,76311,22969611,176,2253328,25222939,20562673,-4660266,-18.47630048187485,24,24,0,Barranquilla,Nublado
Proyecto_16,Industrial,Acabados,Vaciado concreto,Ladrillo,470,12763,5998610,78,1045200,7043810,7102566,58756,0.8341508359822312,24,31,7,Bogotá,Nublado
Proyecto_20,Comercial,Estructura,Instalación eléctrica,Ladrillo,92,28467,2618964,146,2265336,4884300,5239143,354843,7.264971439100792,20,18,-2,Medellín,Lluvia
Proyecto_13,Residencial,Acabados,Excavación,Arena,417,60718,25319406,13,229619,25549025,21412327,-4136698,-16.19121669026509,17,19,2,Cali,Lluvia
Proyecto_18,Residencial,Instalaciones,Pintura,Acero,54,42027,2269458,139,1914864,4184322,4462427,278105,6.64635752219834,24,32,8,Cali,Nublado
Proyecto_13,Industrial,Instalaciones,Excavación,Ladrillo,260,21650,5629000,189,1850310,7479310,8942651,1463341,19.56518716298696,25,22,-3,Medellín,Soleado
Proyecto_7,Comercial,Acabados,Vaciado concreto,Arena,484,38338,18555592,72,925128,19480720,15696416,-3784304,-19.42589390946536,8,5,-3,Barranquilla,Lluvia
Proyecto_6,Comercial,Acabados,Encofrado,Grava,347,26664,9252408,181,3160441,12412849,11914510,-498339,-4.014702829302121,7,9,2,Cali,Nublado
Proyecto_4,Industrial,Instalaciones,Pintura,Arena,469,74637,35004753,83,1251889,36256642,48720730,12464088,34.377392147899414,27,27,0,Bogotá,Soleado
Proyecto_5,Residencial,Cimentación,Vaciado concreto,Acero,83,66369,5508627,57,602376,6111003,7662552,1551549,25.389432798511148,7,7,0,Cali,Lluvia
Proyecto_20,Comercial,Instalaciones,Pintura,Grava,493,55350,27287550,90,977220,28264770,33909486,5644716,19.970854176418204,29,29,0,Barranquilla,Nublado
Proyecto_5,Residencial,Acabados,Vaciado concreto,Acero,237,22495,5331315,169,3064477,8395792,10523678,2127886,25.34467266459198,20,19,-1,Bogotá,Lluvia
Proyecto_9,Comercial,Instalaciones,Excavación,Arena,460,77631,35710260,127,2495296,38205556,52412659,14207103,37.18596059693517,25,25,0,Cali,Soleado
Proyecto_18,Comercial,Instalaciones,Excavación,Arena,431,20932,9021692,180,2786760,11808452,11562511,-245941,-2.082753946071848,16,21,5,Bogotá,Nublado
Proyecto_11,Comercial,Instalaciones,Vaciado concreto,Arena,198,42758,8466084,42,623658,9089742,9618513,528771,5.81722781570698,26,28,2,Cali,Nublado
Proyecto_14,Industrial,Instalaciones,Instalación eléctrica,Arena,442,31744,14030848,161,2549274,16580122,22639754,6059632,36.547571845370015,17,18,1,Bogotá,Lluvia
Proyecto_5,Industrial,Estructura,Encofrado,Ladrillo,176,57022,10035872,56,821856,10857728,10645668,-212060,-1.9530789498502819,25,22,-3,Bogotá,Nublado
Proyecto_5,Residencial,Cimentación,Excavación,Arena,146,15344,2240224,178,1918128,4158352,5800675,1642323,39.49456419273789,7,11,4,Medellín,Soleado
Proyecto_4,Comercial,Instalaciones,Excavación,Acero,253,71647,18126691,177,1489101,19615792,17839075,-1776717,-9.057584827571581,26,31,5,Barranquilla,Nublado
Proyecto_1,Residencial,Cimentación,Vaciado concreto,Grava,235,72576,17055360,188,1832060,18887420,25389290,6501870,34.424341704690214,11,13,2,Cali,Nublado
Proyecto_4,Industrial,Instalaciones,Excavación,Ladrillo,87,19623,1707201,192,2318208,4025409,4719912,694503,17.252979759323836,12,11,-1,Bogotá,Lluvia
Proyecto_11,Industrial,Cimentación,Instalación eléctrica,Arena,194,31916,6191704,94,1284322,7476026,9699269,2223243,29.738299465518175,12,20,8,Barranquilla,Soleado
Proyecto_14,Industrial,Acabados,Pintura,Acero,305,60276,18384180,143,1161446,19545626,25077302,5531676,28.301349877461075,17,15,-2,Bogotá,Nublado
Proyecto_14,Industrial,Cimentación,Vaciado concreto,Ladrillo,455,70884,32252220,83,1009778,33261998,27833024,-5428974,-16.32185174203907,10,12,2,Cali,Soleado
Proyecto_3,Residencial,Cimentación,Instalación eléctrica,Acero,87,10262,892794,44,858792,1751586,1789176,37590,2.1460550609561846,7,16,9,Medellín,Lluvia
Proyecto_13,Residencial,Cimentación,Encofrado,Ladrillo,370,32404,11989480,186,1680138,13669618,11623047,-2046571,-14.971676604276727,5,8,3,Barranquilla,Nublado
Proyecto_5,Comercial,Cimentación,Vaciado concreto,Arena,17,55519,943823,139,2156029,3099852,3570873,471021,15.194951242833529,26,28,2,Cali,Soleado
Proyecto_16,Comercial,Estructura,Vaciado concreto,Ladrillo,280,40826,11431280,30,414390,11845670,12888591,1042921,8.804238173104602,14,16,2,Cali,Nublado
Proyecto_6,Residencial,Instalaciones,Encofrado,Cemento,310,61672,19118320,29,451037,19569357,16904070,-2665287,-13.6196963446474,17,26,9,Medellín,Nublado
Proyecto_20,Comercial,Instalaciones,Vaciado concreto,Arena,91,47127,4288557,62,692044,4980601,6277772,1297171,26.044467324324916,23,23,0,Bogotá,Soleado
Proyecto_18,Industrial,Estructura,Instalación eléctrica,Ladrillo,451,65285,29443535,38,334932,29778467,34607298,4828831,16.21584818318552,21,26,5,Cali,Lluvia
Proyecto_17,Residencial,Estructura,Vaciado concreto,Acero,351,67490,23688990,181,1633163,25322153,29943658,4621505,18.2508375176471,8,15,7,Cali,Nublado
Proyecto_14,Comercial,Instalaciones,Instalación eléctrica,Grava,54,26837,1449198,149,1519055,2968253,2721069,-247184,-8.327592021300072,12,18,6,Bogotá,Soleado
Proyecto_5,Residencial,Instalaciones,Excavación,Acero,492,33206,16337352,115,2056430,18393782,21579677,3185895,17.32049993851183,15,22,7,Medellín,Soleado
Proyecto_5,Residencial,Estructura,Encofrado,Grava,435,47559,20688165,14,125496,20813661,21770894,957233,4.599061164684098,27,32,5,Bogotá,Lluvia
Proyecto_14,Industrial,Instalaciones,Pintura,Ladrillo,311,64196,19964956,120,1158600,21123556,28414049,7290493,34.513568643461355,28,25,-3,Cali,Soleado
Proyecto_2,Residencial,Instalaciones,Vaciado concreto,Acero,20,40920,818400,141,2366262,3184662,4446260,1261598,39.61481626621601,27,25,-2,Barranquilla,Nublado
Proyecto_12,Comercial,Instalaciones,Encofrado,Acero,432,60143,25981776,165,1348380,27330156,34177559,6847403,25.054386809939906,24,25,1,Medellín,Lluvia
Proyecto_20,Residencial,Estructura,Vaciado concreto,Ladrillo,433,64208,27802064,195,2397915,30199979,37108990,6909011,22.87753577576991,21,28,7,Medellín,Nublado
Proyecto_14,Comercial,Cimentación,Pintura,Ladrillo,248,26270,6514960,199,2000547,8515507,7004873,-1510634,-17.73980104766516,9,18,9,Barranquilla,Nublado
Proyecto_11,Comercial,Estructura,Vaciado concreto,Grava,267,76379,20393193,74,1302400,21695593,28285773,6590180,30.37566200656511,17,14,-3,Cali,Soleado
Proyecto_1,Comercial,Instalaciones,Instalación eléctrica,Grava,401,60589,24296189,70,1220310,25516499,31282133,5765634,22.595709544636197,7,5,-2,Medellín,Lluvia
Proyecto_10,Comercial,Estructura,Pintura,Acero,317,72136,22867112,158,2919998,25787110,24550820,-1236290,-4.794216955680571,26,35,9,Medellín,Lluvia
Proyecto_16,Comercial,Cimentación,Excavación,Ladrillo,135,35535,4797225,162,3206790,8004015,8944211,940196,11.746554697861011,18,16,-2,Bogotá,Soleado
Proyecto_18,Residencial,Instalaciones,Excavación,Ladrillo,375,15922,5970750,71,716532,6687282,5662870,-1024412,-15.318809644934966,7,7,0,Medellín,Nublado
Proyecto_2,Residencial,Cimentación,Pintura,Arena,257,73161,18802377,156,2517684,21320061,18940565,-2379496,-11.16083110644008,22,24,2,Bogotá,Soleado
Proyecto_1,Comercial,Cimentación,Instalación eléctrica,Grava,342,51829,17725518,26,217256,17942774,24913632,6970858,38.8505032722365,25,23,-2,Medellín,Nublado
Proyecto_4,Industrial,Cimentación,Vaciado concreto,Arena,131,73076,9572956,125,1194625,10767581,8708288,-2059293,-19.124936232195513,12,13,1,Bogotá,Soleado
Proyecto_6,Comercial,Estructura,Vaciado concreto,Ladrillo,152,41863,6363176,109,898705,7261881,8494431,1232550,16.972875209604783,19,20,1,Cali,Soleado
Proyecto_17,Industrial,Cimentación,Encofrado,Cemento,60,72921,4375260,150,1426200,5801460,6536398,734938,12.668155946951284,12,15,3,Cali,Soleado
Proyecto_13,Comercial,Instalaciones,Instalación eléctrica,Acero,478,68100,32551800,93,756834,33308634,43818164,10509530,31.551969378269913,21,25,4,Bogotá,Soleado
Proyecto_2,Comercial,Estructura,Vaciado concreto,Grava,86,14707,1264802,153,2265930,3530732,2862488,-668244,-18.926500227148367,28,28,0,Medellín,Lluvia
Proyecto_6,Residencial,Instalaciones,Pintura,Grava,10,12564,125640,150,2740050,2865690,3135258,269568,9.406739738073552,7,5,-2,Bogotá,Lluvia
Proyecto_3,Industrial,Instalaciones,Encofrado,Acero,365,27788,10142620,116,1982208,12124828,11829495,-295333,-2.4357706352617954,22,26,4,Cali,Nublado
Proyecto_20,Comercial,Acabados,Pintura,Acero,315,65118,20512170,50,467300,20979470,22032798,1053328,5.02075600575229,10,12,2,Bogotá,Soleado
Proyecto_5,Comercial,Instalaciones,Excavación,Grava,27,57974,1565298,102,1526532,3091830,4258435,1166605,37.731861066100016,11,15,4,Barranquilla,Soleado
Proyecto_20,Comercial,Cimentación,Excavación,Grava,326,54859,17884034,101,1839513,19723547,16685338,-3038209,-15.403968667501843,17,21,4,Barranquilla,Lluvia
Proyecto_14,Residencial,Instalaciones,Encofrado,Cemento,48,30776,1477248,145,2053780,3531028,4430344,899316,25.46895691566309,21,29,8,Cali,Nublado
Proyecto_16,Comercial,Estructura,Instalación eléctrica,Ladrillo,409,14765,6038885,51,701454,6740339,9333814,2593475,38.476922303166056,11,8,-3,Cali,Lluvia
Proyecto_20,Residencial,Estructura,Vaciado concreto,Acero,443,23886,10581498,177,3199275,13780773,17106430,3325657,24.132586756925754,14,20,6,Barranquilla,Soleado
Proyecto_11,Residencial,Cimentación,Vaciado concreto,Cemento,369,74713,27569097,142,2323688,29892785,31506528,1613743,5.398436445449964,19,25,6,Bogotá,Nublado
Proyecto_20,Industrial,Estructura,Vaciado concreto,Ladrillo,165,31480,5194200,45,702315,5896515,5677246,-219269,-3.7186202358511764,11,16,5,Barranquilla,Nublado
Proyecto_12,Residencial,Instalaciones,Pintura,Ladrillo,181,53351,9656531,195,2893995,12550526,14422235,1871709,14.913390880987777,18,23,5,Cali,Nublado
Proyecto_12,Residencial,Acabados,Pintura,Cemento,253,32113,8124589,190,3257740,11382329,11525248,142919,1.2556217624705803,15,13,-2,Barranquilla,Soleado
Proyecto_19,Comercial,Instalaciones,Excavación,Ladrillo,454,59932,27209128,136,1616496,28825624,36160963,7335339,25.447286067423903,11,18,7,Bogotá,Lluvia
Proyecto_20,Industrial,Instalaciones,Encofrado,Arena,388,21447,8321436,166,1888748,10210184,8946078,-1264106,-12.38083466468381,15,17,2,Bogotá,Lluvia
Proyecto_16,Industrial,Acabados,Instalación eléctrica,Acero,66,71607,4726062,67,1248545,5974607,5793521,-181086,-3.0309273898684883,25,24,-1,Bogotá,Lluvia
Proyecto_12,Comercial,Estructura,Pintura,Cemento,303,37183,11266449,34,649026,11915475,12772229,856754,7.190263082252281,14,22,8,Medellín,Soleado
Proyecto_8,Comercial,Estructura,Vaciado concreto,Acero,262,57909,15172158,122,1591612,16763770,18505386,1741616,10.389166637337544,10,14,4,Barranquilla,Soleado
Proyecto_8,Comercial,Acabados,Encofrado,Ladrillo,104,16621,1728584,120,1712760,3441344,3815747,374403,10.879557521712448,20,18,-2,Barranquilla,Soleado
Proyecto_19,Comercial,Instalaciones,Instalación eléctrica,Ladrillo,464,43778,20312992,104,1814592,22127584,20947516,-1180068,-5.333017829691665,24,21,-3,Cali,Soleado
Proyecto_18,Residencial,Acabados,Vaciado concreto,Grava,90,31216,2809440,69,605199,3414639,3714162,299523,8.771732531608759,18,21,3,Medellín,Soleado
Proyecto_13,Residencial,Instalaciones,Encofrado,Acero,331,78470,25973570,13,182923,26156493,27836643,1680150,6.423452868853634,17,23,6,Barranquilla,Lluvia
Proyecto_1,Residencial,Cimentación,Excavación,Grava,186,13595,2528670,66,713526,3242196,3178137,-64059,-1.975790482746879,6,4,-2,Bogotá,Soleado
Proyecto_3,Industrial,Instalaciones,Excavación,Cemento,108,52217,5639436,78,683124,6322560,6368887,46327,0.7327253517562506,24,30,6,Medellín,Soleado
Proyecto_19,Comercial,Acabados,Encofrado,Arena,37,37540,1388980,86,1124192,2513172,3020490,507318,20.1863620953918,27,30,3,Bogotá,Lluvia
Proyecto_19,Comercial,Cimentación,Instalación eléctrica,Cemento,226,61322,13858772,126,1118502,14977274,17140565,2163291,14.443823355304843,27,34,7,Medellín,Nublado
Proyecto_9,Comercial,Acabados,Encofrado,Arena,329,55514,18264106,19,248748,18512854,22632342,4119488,22.25204174353668,23,23,0,Bogotá,Lluvia
Proyecto_15,Comercial,Acabados,Encofrado,Cemento,177,32255,5709135,157,1776455,7485590,9418777,1933187,25.82544595683173,15,18,3,Bogotá,Lluvia
Proyecto_19,Comercial,Acabados,Excavación,Cemento,94,56805,5339670,165,1399860,6739530,5823569,-915961,-13.590873547561921,26,29,3,Bogotá,Lluvia
Proyecto_7,Residencial,Cimentación,Excavación,Grava,44,62084,2731696,163,2106775,4838471,5136168,297697,6.152708159251135,22,30,8,Cali,Soleado
Proyecto_6,Residencial,Estructura,Vaciado concreto,Cemento,112,32131,3598672,167,2781218,6379890,6164642,-215248,-3.3738512732978156,9,12,3,Cali,Nublado
Proyecto_6,Residencial,Acabados,Excavación,Acero,63,32690,2059470,60,1024020,3083490,2757305,-326185,-10.578435474089424,16,25,9,Cali,Soleado
Proyecto_2,Residencial,Instalaciones,Excavación,Ladrillo,346,52202,18061892,53,762405,18824297,24153133,5328836,28.308286891138618,29,33,4,Cali,Lluvia
Proyecto_9,Comercial,Cimentación,Encofrado,Acero,210,10127,2126670,118,2074204,4200874,4508745,307871,7.328736829526427,29,29,0,Cali,Lluvia
Proyecto_20,Industrial,Instalaciones,Pintura,Cemento,238,61016,14521808,10,180500,14702308,14144292,-558016,-3.7954313023506243,22,24,2,Bogotá,Lluvia
Proyecto_11,Residencial,Cimentación,Excavación,Ladrillo,166,50675,8412050,80,649040,9061090,11096733,2035643,22.465762949049175,13,21,8,Barranquilla,Nublado
Proyecto_7,Residencial,Estructura,Excavación,Cemento,170,33463,5688710,119,2170203,7858913,9894433,2035520,25.900782970876506,18,25,7,Cali,Nublado
Proyecto_18,Residencial,Estructura,Encofrado,Acero,111,70079,7778769,14,273490,8052259,7938573,-113686,-1.4118522516476433,14,23,9,Cali,Lluvia
Proyecto_14,Industrial,Acabados,Instalación eléctrica,Arena,125,77276,9659500,51,957372,10616872,13001413,2384541,22.45992039839983,9,16,7,Barranquilla,Nublado
Proyecto_15,Comercial,Acabados,Vaciado concreto,Grava,208,70266,14615328,50,724150,15339478,19404048,4064570,26.49744665366057,26,28,2,Bogotá,Nublado
