proyecto,nombre_proyecto,tipo_proyecto,fase,actividad,material,unidad_medida,cantidad_material,costo_unitario,costo_material,dias_trabajados,duracion_estimada,duracion_real,retraso_dias,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,ciudad,clima,estado_costo,fecha_inicio,fecha_fin,offset_inicio,duracion_calculada,costo_total
5,Residencial Jardines del Sur,Residencial,Acabados,Estuco,Estuco plástico,Bulto,21,30000,630000,12,11,12,1,95000.0,1045000.0,1140000.0,-95000.0,9.0,Bogotá,Nublado,Sobrecosto,2025-05-27,2025-03-04,146,-84,725000.0
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,3,250000,750000,4,4,4,0,95000.0,380000.0,380000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-05-13,2025-01-25,132,-108,845000.0
3,Residencial Altos del Norte,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,3,300000,900000,6,6,6,0,100000.0,600000.0,600000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-05-29,2025-02-12,148,-106,1000000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Estructura,Armado,Acero,Kg,100,4500,450000,28,29,28,-1,130000.0,3770000.0,3640000.0,130000.0,-3.0,Bogotá,Soleado,Ahorro,2025-05-07,2025-02-01,126,-95,580000.0
8,Mall Gran Avenida,Comercial,Acabados,Cielorraso,Drywall,Lámina,28,40000,1120000,14,12,14,2,100000.0,1200000.0,1400000.0,-200000.0,17.0,Bogotá,Lluvia,Sobrecosto,2025-05-01,2025-01-15,120,-106,1220000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Acabados,Enchape,Cerámica,m2,41,50000,2050000,10,9,10,1,105000.0,945000.0,1050000.0,-105000.0,11.0,Bogotá,Lluvia,Sobrecosto,2025-05-07,2025-01-23,126,-104,2155000.0
9,Centro Empresarial Nova,Comercial,Acabados,Enchape,Cerámica,m2,35,50000,1750000,14,13,14,1,105000.0,1365000.0,1470000.0,-105000.0,8.0,Bogotá,Nublado,Sobrecosto,2025-05-09,2025-01-25,128,-104,1855000.0
5,Residencial Jardines del Sur,Residencial,Estructura,Vaciado,Concreto,m3,15,350000,5250000,16,20,16,-4,130000.0,2600000.0,2080000.0,520000.0,-20.0,Bogotá,Soleado,Ahorro,2025-05-27,2025-02-05,146,-111,5380000.0
3,Residencial Altos del Norte,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,6,120000,720000,19,20,19,-1,120000.0,2400000.0,2280000.0,120000.0,-5.0,Bogotá,Nublado,Ahorro,2025-05-30,2025-02-15,149,-104,840000.0
9,Centro Empresarial Nova,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,13,120000,1560000,11,11,11,0,120000.0,1320000.0,1320000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-05-05,2025-01-29,124,-96,1680000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Acabados,Cielorraso,Drywall,Lámina,20,40000,800000,15,19,15,-4,100000.0,1900000.0,1500000.0,400000.0,-21.0,Bogotá,Soleado,Ahorro,2025-05-14,2025-01-29,133,-105,900000.0
9,Centro Empresarial Nova,Comercial,Acabados,Estuco,Estuco plástico,Bulto,20,30000,600000,13,16,13,-3,95000.0,1520000.0,1235000.0,285000.0,-19.0,Bogotá,Soleado,Ahorro,2025-05-08,2025-01-24,127,-104,695000.0
8,Mall Gran Avenida,Comercial,Cimentación,Armado,Acero,Kg,97,4500,436500,19,24,19,-5,130000.0,3120000.0,2470000.0,650000.0,-21.0,Bogotá,Soleado,Ahorro,2025-05-04,2025-02-23,123,-70,566500.0
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Vaciado,Concreto,m3,13,350000,4550000,22,27,22,-5,130000.0,3510000.0,2860000.0,650000.0,-19.0,Bogotá,Soleado,Ahorro,2025-04-30,2025-03-22,119,-39,4680000.0
3,Residencial Altos del Norte,Residencial,Equipamiento,Instalación closet,MDF,Unidad,19,200000,3800000,7,8,7,-1,110000.0,880000.0,770000.0,110000.0,-13.0,Bogotá,Nublado,Ahorro,2025-06-03,2025-02-13,153,-110,3910000.0
8,Mall Gran Avenida,Comercial,Equipamiento,Instalación cocina,MDF,Unidad,13,200000,2600000,11,10,11,1,110000.0,1100000.0,1210000.0,-110000.0,10.0,Bogotá,Nublado,Sobrecosto,2025-05-03,2025-02-28,122,-64,2710000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Estructura,Vaciado,Concreto,m3,11,350000,3850000,26,31,26,-5,130000.0,4030000.0,3380000.0,650000.0,-16.0,Bogotá,Soleado,Ahorro,2025-05-11,2025-03-03,130,-69,3980000.0
6,Centro Comercial Plaza Central,Comercial,Estructura,Armado,Acero,Kg,112,4500,504000,27,26,27,1,130000.0,3380000.0,3510000.0,-130000.0,4.0,Bogotá,Lluvia,Sobrecosto,2025-05-07,2025-02-01,126,-95,634000.0
9,Centro Empresarial Nova,Comercial,Estructura,Armado,Acero,Kg,98,4500,441000,24,21,24,3,130000.0,2730000.0,3120000.0,-390000.0,14.0,Bogotá,Lluvia,Sobrecosto,2025-05-06,2025-03-05,125,-62,571000.0
1,Urbanización Los Almendros,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,14,150000,2100000,10,10,10,0,120000.0,1200000.0,1200000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-04-29,2025-03-05,118,-55,2220000.0
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,3,250000,750000,6,6,6,0,95000.0,570000.0,570000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-05-05,2025-02-01,124,-93,845000.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,11,200000,2200000,8,9,8,-1,110000.0,990000.0,880000.0,110000.0,-11.0,Bogotá,Soleado,Ahorro,2025-05-27,2025-02-28,146,-88,2310000.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,15,200000,3000000,12,12,12,0,110000.0,1320000.0,1320000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-05-22,2025-03-09,141,-74,3110000.0
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Instalación cocina,MDF,Unidad,19,200000,3800000,13,15,13,-2,110000.0,1650000.0,1430000.0,220000.0,-13.0,Bogotá,Soleado,Ahorro,2025-04-26,2025-02-28,115,-57,3910000.0
3,Residencial Altos del Norte,Residencial,Acabados,Cielorraso,Drywall,Lámina,12,40000,480000,11,9,11,2,100000.0,900000.0,1100000.0,-200000.0,22.0,Bogotá,Nublado,Sobrecosto,2025-05-29,2025-01-23,148,-126,580000.0
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Instalación cocina,MDF,Unidad,18,200000,3600000,9,11,9,-2,110000.0,1210000.0,990000.0,220000.0,-18.0,Bogotá,Soleado,Ahorro,2025-05-12,2025-01-30,131,-102,3710000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,1,250000,250000,4,5,4,-1,95000.0,475000.0,380000.0,95000.0,-20.0,Bogotá,Soleado,Ahorro,2025-05-15,2025-02-13,134,-91,345000.0
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación closet,MDF,Unidad,14,200000,2800000,11,12,11,-1,110000.0,1320000.0,1210000.0,110000.0,-8.0,Bogotá,Soleado,Ahorro,2025-05-30,2025-03-09,149,-82,2910000.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación closet,MDF,Unidad,17,200000,3400000,6,6,6,0,110000.0,660000.0,660000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-05-29,2025-01-27,148,-122,3510000.0
9,Centro Empresarial Nova,Comercial,Estructura,Armado,Acero,Kg,120,4500,540000,21,27,21,-6,130000.0,3510000.0,2730000.0,780000.0,-22.0,Bogotá,Soleado,Ahorro,2025-05-06,2025-03-10,125,-57,670000.0
5,Residencial Jardines del Sur,Residencial,Cimentación,Armado,Acero,Kg,94,4500,423000,20,25,20,-5,130000.0,3250000.0,2600000.0,650000.0,-20.0,Bogotá,Soleado,Ahorro,2025-05-31,2025-01-27,150,-124,553000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Armado,Acero,Kg,102,4500,459000,28,28,28,0,130000.0,3640000.0,3640000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-05-18,2025-02-10,137,-97,589000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Acueducto,Punto agua,Punto,10,140000,1400000,10,11,10,-1,120000.0,1320000.0,1200000.0,120000.0,-9.0,Bogotá,Soleado,Ahorro,2025-05-19,2025-02-13,138,-95,1520000.0
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Acueducto,Punto agua,Punto,8,140000,1120000,17,18,17,-1,120000.0,2160000.0,2040000.0,120000.0,-6.0,Bogotá,Soleado,Ahorro,2025-05-06,2025-03-18,125,-49,1240000.0
3,Residencial Altos del Norte,Residencial,Estructura,Vaciado,Concreto,m3,8,350000,2800000,23,27,23,-4,130000.0,3510000.0,2990000.0,520000.0,-15.0,Bogotá,Soleado,Ahorro,2025-06-07,2025-03-16,157,-83,2930000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Acabados,Cielorraso,Drywall,Lámina,20,40000,800000,14,14,14,0,100000.0,1400000.0,1400000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-05-15,2025-02-01,134,-103,900000.0
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Estuco,Estuco plástico,Bulto,23,30000,690000,12,14,12,-2,95000.0,1330000.0,1140000.0,190000.0,-14.0,Bogotá,Soleado,Ahorro,2025-05-02,2025-02-19,121,-72,785000.0
8,Mall Gran Avenida,Comercial,Acabados,Estuco,Estuco plástico,Bulto,10,30000,300000,9,8,9,1,95000.0,760000.0,855000.0,-95000.0,13.0,Bogotá,Lluvia,Sobrecosto,2025-05-06,2025-03-10,125,-57,395000.0
7,Edificio Corporativo Torre Norte,Comercial,Estructura,Vaciado,Concreto,m3,5,350000,1750000,26,33,26,-7,130000.0,4290000.0,3380000.0,910000.0,-21.0,Bogotá,Nublado,Ahorro,2025-04-29,2025-03-19,118,-41,1880000.0
0,Conjunto Residencial Marsella,Residencial,Estructura,Vaciado,Concreto,m3,10,350000,3500000,28,35,28,-7,130000.0,4550000.0,3640000.0,910000.0,-20.0,Bogotá,Nublado,Ahorro,2025-05-06,2025-02-09,125,-86,3630000.0
9,Centro Empresarial Nova,Comercial,Instalaciones,Gas,Punto gas,Punto,20,130000,2600000,11,12,11,-1,120000.0,1440000.0,1320000.0,120000.0,-8.0,Bogotá,Soleado,Ahorro,2025-05-14,2025-02-09,133,-94,2720000.0
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,12,150000,1800000,12,11,12,1,120000.0,1320000.0,1440000.0,-120000.0,9.0,Bogotá,Lluvia,Sobrecosto,2025-05-25,2025-03-08,144,-78,1920000.0
5,Residencial Jardines del Sur,Residencial,Acabados,Pintura,Pintura,Galón,13,90000,1170000,16,17,16,-1,90000.0,1530000.0,1440000.0,90000.0,-6.0,Bogotá,Soleado,Ahorro,2025-05-26,2025-02-28,145,-87,1260000.0
9,Centro Empresarial Nova,Comercial,Acabados,Estuco,Estuco plástico,Bulto,25,30000,750000,9,10,9,-1,95000.0,950000.0,855000.0,95000.0,-10.0,Bogotá,Soleado,Ahorro,2025-05-09,2025-02-04,128,-94,845000.0
5,Residencial Jardines del Sur,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,16,150000,2400000,19,18,19,1,120000.0,2160000.0,2280000.0,-120000.0,6.0,Bogotá,Lluvia,Sobrecosto,2025-05-24,2025-01-26,143,-118,2520000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,17,120000,2040000,11,12,11,-1,120000.0,1440000.0,1320000.0,120000.0,-8.0,Bogotá,Soleado,Ahorro,2025-05-01,2025-03-11,120,-51,2160000.0
4,Conjunto Horizonte Verde,Residencial,Cimentación,Armado,Acero,Kg,107,4500,481500,23,21,23,2,130000.0,2730000.0,2990000.0,-260000.0,10.0,Bogotá,Lluvia,Sobrecosto,2025-05-28,2025-02-09,147,-108,611500.0
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,111,4500,499500,22,21,22,1,130000.0,2730000.0,2860000.0,-130000.0,5.0,Bogotá,Lluvia,Sobrecosto,2025-06-08,2025-02-18,158,-110,629500.0
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,15,150000,2250000,12,12,12,0,120000.0,1440000.0,1440000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-05-10,2025-01-19,129,-111,2370000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Gas,Punto gas,Punto,18,130000,2340000,12,11,12,1,120000.0,1320000.0,1440000.0,-120000.0,9.0,Bogotá,Lluvia,Sobrecosto,2025-04-30,2025-01-13,119,-107,2460000.0
8,Mall Gran Avenida,Comercial,Acabados,Pintura,Pintura,Galón,14,90000,1260000,10,11,10,-1,90000.0,990000.0,900000.0,90000.0,-9.0,Bogotá,Soleado,Ahorro,2025-05-05,2025-02-02,124,-92,1350000.0
3,Residencial Altos del Norte,Residencial,Acabados,Enchape,Cerámica,m2,30,50000,1500000,12,11,12,1,105000.0,1155000.0,1260000.0,-105000.0,9.0,Bogotá,Lluvia,Sobrecosto,2025-05-31,2025-03-04,150,-88,1605000.0
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Vaciado,Concreto,m3,12,350000,4200000,16,19,16,-3,130000.0,2470000.0,2080000.0,390000.0,-16.0,Bogotá,Soleado,Ahorro,2025-05-03,2025-03-14,122,-50,4330000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Armado,Acero,Kg,112,4500,504000,17,19,17,-2,130000.0,2470000.0,2210000.0,260000.0,-11.0,Bogotá,Soleado,Ahorro,2025-05-17,2025-02-05,136,-101,634000.0
5,Residencial Jardines del Sur,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,15,150000,2250000,15,15,15,0,120000.0,1800000.0,1800000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-06-03,2025-01-28,153,-126,2370000.0
1,Urbanización Los Almendros,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,6,120000,720000,11,13,11,-2,120000.0,1560000.0,1320000.0,240000.0,-15.0,Bogotá,Soleado,Ahorro,2025-04-28,2025-02-08,117,-79,840000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Contra incendio,Punto incendio,Punto,12,180000,2160000,12,14,12,-2,120000.0,1680000.0,1440000.0,240000.0,-14.0,Bogotá,Soleado,Ahorro,2025-05-04,2025-01-29,123,-95,2280000.0
9,Centro Empresarial Nova,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,17,150000,2550000,10,12,10,-2,120000.0,1440000.0,1200000.0,240000.0,-17.0,Bogotá,Soleado,Ahorro,2025-05-15,2025-03-11,134,-65,2670000.0
3,Residencial Altos del Norte,Residencial,Instalaciones,Gas,Punto gas,Punto,11,130000,1430000,17,19,17,-2,120000.0,2280000.0,2040000.0,240000.0,-11.0,Bogotá,Soleado,Ahorro,2025-06-03,2025-02-04,153,-119,1550000.0
1,Urbanización Los Almendros,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,8,150000,1200000,12,14,12,-2,120000.0,1680000.0,1440000.0,240000.0,-14.0,Bogotá,Soleado,Ahorro,2025-04-24,2025-01-17,113,-97,1320000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Armado,Acero,Kg,116,4500,522000,22,23,22,-1,130000.0,2990000.0,2860000.0,130000.0,-4.0,Bogotá,Soleado,Ahorro,2025-05-22,2025-01-23,141,-119,652000.0
5,Residencial Jardines del Sur,Residencial,Cimentación,Vaciado,Concreto,m3,10,350000,3500000,23,25,23,-2,130000.0,3250000.0,2990000.0,260000.0,-8.0,Bogotá,Soleado,Ahorro,2025-06-03,2025-01-29,153,-125,3630000.0
5,Residencial Jardines del Sur,Residencial,Estructura,Armado,Acero,Kg,81,4500,364500,18,20,18,-2,130000.0,2600000.0,2340000.0,260000.0,-10.0,Bogotá,Soleado,Ahorro,2025-05-30,2025-02-20,149,-99,494500.0
9,Centro Empresarial Nova,Comercial,Acabados,Cielorraso,Drywall,Lámina,10,40000,400000,15,18,15,-3,100000.0,1800000.0,1500000.0,300000.0,-17.0,Bogotá,Soleado,Ahorro,2025-05-13,2025-03-03,132,-71,500000.0
0,Conjunto Residencial Marsella,Residencial,Acabados,Cielorraso,Drywall,Lámina,13,40000,520000,17,20,17,-3,100000.0,2000000.0,1700000.0,300000.0,-15.0,Bogotá,Soleado,Ahorro,2025-05-10,2025-03-10,129,-61,620000.0
8,Mall Gran Avenida,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,9,300000,2700000,7,6,7,1,100000.0,600000.0,700000.0,-100000.0,17.0,Bogotá,Lluvia,Sobrecosto,2025-05-09,2025-01-18,128,-111,2800000.0
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,8,250000,2000000,5,6,5,-1,95000.0,570000.0,475000.0,95000.0,-17.0,Bogotá,Soleado,Ahorro,2025-05-11,2025-01-11,130,-120,2095000.0
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,3,300000,900000,9,10,9,-1,100000.0,1000000.0,900000.0,100000.0,-10.0,Bogotá,Soleado,Ahorro,2025-05-08,2025-01-21,127,-107,1000000.0
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,5,250000,1250000,3,4,3,-1,95000.0,380000.0,285000.0,95000.0,-25.0,Bogotá,Soleado,Ahorro,2025-05-13,2025-01-14,132,-119,1345000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,8,250000,2000000,6,5,6,1,95000.0,475000.0,570000.0,-95000.0,20.0,Bogotá,Nublado,Sobrecosto,2025-05-18,2025-01-29,137,-109,2095000.0
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,8,300000,2400000,8,9,8,-1,100000.0,900000.0,800000.0,100000.0,-11.0,Bogotá,Soleado,Ahorro,2025-05-16,2025-02-04,135,-101,2500000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Instalación closet,MDF,Unidad,12,200000,2400000,8,9,8,-1,110000.0,990000.0,880000.0,110000.0,-11.0,Bogotá,Soleado,Ahorro,2025-05-17,2025-03-08,136,-70,2510000.0
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,1,250000,250000,6,8,6,-2,95000.0,760000.0,570000.0,190000.0,-25.0,Bogotá,Nublado,Ahorro,2025-05-08,2025-02-14,127,-83,345000.0
8,Mall Gran Avenida,Comercial,Equipamiento,Instalación closet,MDF,Unidad,8,200000,1600000,7,9,7,-2,110000.0,990000.0,770000.0,220000.0,-22.0,Bogotá,Soleado,Ahorro,2025-05-07,2025-02-24,126,-72,1710000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,4,300000,1200000,5,6,5,-1,100000.0,600000.0,500000.0,100000.0,-17.0,Bogotá,Soleado,Ahorro,2025-05-24,2025-02-04,143,-109,1300000.0
5,Residencial Jardines del Sur,Residencial,Estructura,Armado,Acero,Kg,98,4500,441000,26,26,26,0,130000.0,3380000.0,3380000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-05-30,2025-03-08,149,-83,571000.0
0,Conjunto Residencial Marsella,Residencial,Cimentación,Vaciado,Concreto,m3,11,350000,3850000,26,29,26,-3,130000.0,3770000.0,3380000.0,390000.0,-10.0,Bogotá,Soleado,Ahorro,2025-05-12,2025-03-25,131,-48,3980000.0
1,Urbanización Los Almendros,Residencial,Cimentación,Armado,Acero,Kg,92,4500,414000,27,26,27,1,130000.0,3380000.0,3510000.0,-130000.0,4.0,Bogotá,Nublado,Sobrecosto,2025-04-29,2025-02-10,118,-78,544000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,15,150000,2250000,16,20,16,-4,120000.0,2400000.0,1920000.0,480000.0,-20.0,Bogotá,Soleado,Ahorro,2025-05-10,2025-02-24,129,-75,2370000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Contra incendio,Punto incendio,Punto,7,180000,1260000,17,20,17,-3,120000.0,2400000.0,2040000.0,360000.0,-15.0,Bogotá,Soleado,Ahorro,2025-05-10,2025-02-15,129,-84,1380000.0
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,19,120000,2280000,12,11,12,1,120000.0,1320000.0,1440000.0,-120000.0,9.0,Bogotá,Lluvia,Sobrecosto,2025-05-25,2025-02-24,144,-90,2400000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,7,150000,1050000,17,18,17,-1,120000.0,2160000.0,2040000.0,120000.0,-6.0,Bogotá,Soleado,Ahorro,2025-05-12,2025-03-14,131,-59,1170000.0
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,1,250000,250000,6,5,6,1,95000.0,475000.0,570000.0,-95000.0,20.0,Bogotá,Lluvia,Sobrecosto,2025-05-22,2025-03-03,141,-80,345000.0
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,7,250000,1750000,5,6,5,-1,95000.0,570000.0,475000.0,95000.0,-17.0,Bogotá,Soleado,Ahorro,2025-05-12,2025-01-13,131,-119,1845000.0
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Acueducto,Punto agua,Punto,9,140000,1260000,17,18,17,-1,120000.0,2160000.0,2040000.0,120000.0,-6.0,Bogotá,Nublado,Ahorro,2025-05-11,2025-03-16,130,-56,1380000.0
8,Mall Gran Avenida,Comercial,Instalaciones,Contra incendio,Punto incendio,Punto,15,180000,2700000,12,12,12,0,120000.0,1440000.0,1440000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-05-06,2025-02-13,125,-82,2820000.0
8,Mall Gran Avenida,Comercial,Estructura,Armado,Acero,Kg,82,4500,369000,22,27,22,-5,130000.0,3510000.0,2860000.0,650000.0,-19.0,Bogotá,Soleado,Ahorro,2025-05-14,2025-02-24,133,-79,499000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Acabados,Pintura,Pintura,Galón,9,90000,810000,10,12,10,-2,90000.0,1080000.0,900000.0,180000.0,-17.0,Bogotá,Soleado,Ahorro,2025-05-21,2025-01-30,140,-111,900000.0
8,Mall Gran Avenida,Comercial,Equipamiento,Instalación closet,MDF,Unidad,9,200000,1800000,9,10,9,-1,110000.0,1100000.0,990000.0,110000.0,-10.0,Bogotá,Soleado,Ahorro,2025-05-13,2025-02-10,132,-92,1910000.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,9,250000,2250000,4,4,4,0,95000.0,380000.0,380000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-06-02,2025-01-08,152,-145,2345000.0
1,Urbanización Los Almendros,Residencial,Acabados,Pintura,Pintura,Galón,7,90000,630000,15,15,15,0,90000.0,1350000.0,1350000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-05-03,2025-02-06,122,-86,720000.0
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Estuco,Estuco plástico,Bulto,15,30000,450000,8,7,8,1,95000.0,665000.0,760000.0,-95000.0,14.0,Bogotá,Nublado,Sobrecosto,2025-05-13,2025-01-11,132,-122,545000.0
5,Residencial Jardines del Sur,Residencial,Estructura,Vaciado,Concreto,m3,8,350000,2800000,22,29,22,-7,130000.0,3770000.0,2860000.0,910000.0,-24.0,Bogotá,Soleado,Ahorro,2025-05-29,2025-03-21,148,-69,2930000.0
1,Urbanización Los Almendros,Residencial,Estructura,Vaciado,Concreto,m3,12,350000,4200000,28,25,28,3,130000.0,3250000.0,3640000.0,-390000.0,12.0,Bogotá,Lluvia,Sobrecosto,2025-05-02,2025-02-06,121,-85,4330000.0
1,Urbanización Los Almendros,Residencial,Acabados,Cielorraso,Drywall,Lámina,18,40000,720000,15,16,15,-1,100000.0,1600000.0,1500000.0,100000.0,-6.0,Bogotá,Soleado,Ahorro,2025-05-02,2025-01-20,121,-102,820000.0
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Cielorraso,Drywall,Lámina,27,40000,1080000,17,22,17,-5,100000.0,2200000.0,1700000.0,500000.0,-23.0,Bogotá,Soleado,Ahorro,2025-05-13,2025-03-11,132,-63,1180000.0
5,Residencial Jardines del Sur,Residencial,Cimentación,Armado,Acero,Kg,109,4500,490500,19,20,19,-1,130000.0,2600000.0,2470000.0,130000.0,-5.0,Bogotá,Soleado,Ahorro,2025-06-04,2025-01-27,154,-128,620500.0
0,Conjunto Residencial Marsella,Residencial,Cimentación,Vaciado,Concreto,m3,10,350000,3500000,23,22,23,1,130000.0,2860000.0,2990000.0,-130000.0,5.0,Bogotá,Lluvia,Sobrecosto,2025-05-13,2025-02-20,132,-82,3630000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,19,150000,2850000,16,18,16,-2,120000.0,2160000.0,1920000.0,240000.0,-11.0,Bogotá,Soleado,Ahorro,2025-05-19,2025-03-16,138,-64,2970000.0
9,Centro Empresarial Nova,Comercial,Instalaciones,Acueducto,Punto agua,Punto,5,140000,700000,19,23,19,-4,120000.0,2760000.0,2280000.0,480000.0,-17.0,Bogotá,Soleado,Ahorro,2025-05-12,2025-01-20,131,-112,820000.0
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,12,180000,2160000,10,9,10,1,120000.0,1080000.0,1200000.0,-120000.0,11.0,Bogotá,Nublado,Sobrecosto,2025-05-17,2025-02-17,136,-89,2280000.0
8,Mall Gran Avenida,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,2,300000,600000,7,7,7,0,100000.0,700000.0,700000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-05-14,2025-02-14,133,-89,700000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,4,300000,1200000,9,8,9,1,100000.0,800000.0,900000.0,-100000.0,13.0,Bogotá,Lluvia,Sobrecosto,2025-05-21,2025-02-20,140,-90,1300000.0
