proyecto,tipo_obra,fase,actividad,material,cantidad_material,costo_unitario,costo_material,horas_trabajadas,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,duracion_estimada,duracion_real,retraso_dias,ciudad,clima
Proyecto_15,Comercial,Equipamiento,Cocina,Madera,,177909,3024453,,1721457,4930768.7049059635,4745910,,,,,,Bogotá,
Proyecto_15,Comercial,Equipamiento,Cocina,Accesorios cocina,,180194,7748342,,1721457,9954613.471497342,9469799,,,,,,Bogotá,
Proyecto_17,Infraestructura,Acabados,Pintura,Pintura,,61600,431200,,2608671,3113669.8628514456,3039871,,,,,,Bogotá,
Proyecto_17,Infraestructura,Acabados,Pintura,Estuco,,109749,219498,,2608671,2983863.5248391423,2828169,,,,,,Bogotá,
Proyecto_4,Comercial,Equipamiento,Cocina,Madera,,78709,1338053,,1690279,2851498.2693270165,3028332,,,,,,Bogotá,
Proyecto_4,Comercial,Equipamiento,Cocina,Accesorios cocina,,103796,2387308,,1690279,4083362.934364857,4077587,,,,,,Bogotá,
Proyecto_35,Infraestructura,Estructura,Acero,Acero,,58006,1160120,,2401237,3583006.592835303,3561357,,,,,,Bogotá,
Proyecto_12,Infraestructura,Equipamiento,Cocina,Madera,,12312,221616,,1753432,1862726.4507970703,1975048,,,,,,Bogotá,
Proyecto_12,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,147260,294520,,1753432,1891323.75997695,2047952,,,,,,Bogotá,
Proyecto_1,Infraestructura,Equipamiento,Cocina,Madera,,183291,6231894,,2567364,8952556.773969945,8799258,,,,,,Bogotá,
Proyecto_1,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,49000,147000,,2567364,2807404.4351756456,2714364,,,,,,Bogotá,
Proyecto_10,Infraestructura,Cimentación,Excavación,Arena,,142158,2274528,,662905,3218451.0281742695,2937433,,,,,,Bogotá,
Proyecto_10,Infraestructura,Cimentación,Excavación,Grava,,24441,928758,,662905,1571709.180437414,1591663,,,,,,Bogotá,
Proyecto_27,Residencial,Equipamiento,Baño,Sanitario,,123680,2102560,,2645949,4382342.361647121,4748509,,,,,,Bogotá,
Proyecto_27,Residencial,Equipamiento,Baño,Lavamanos,,125732,3269032,,2645949,5561052.594633508,5914981,,,,,,Bogotá,
Proyecto_3,Comercial,Estructura,Encofrado,Madera,,156448,6570816,,1026897,7390147.262428669,7597713,,,,,,Bogotá,
Proyecto_24,Residencial,Equipamiento,Cocina,Madera,,181529,8894921,,2940421,12285556.576121554,11835342,,,,,,Bogotá,
Proyecto_24,Residencial,Equipamiento,Cocina,Accesorios cocina,,17583,281328,,2940421,3239956.114327275,3221749,,,,,,Bogotá,
Proyecto_24,Residencial,Cimentación,Excavación,Arena,,118681,4984602,,1896782,6195183.9825606495,6881384,,,,,,Bogotá,
Proyecto_24,Residencial,Cimentación,Excavación,Grava,,70508,634572,,1896782,2620747.9345385865,2531354,,,,,,Bogotá,
Proyecto_9,Residencial,Instalaciones,Sanitaria,Tubo 2in,,137179,3703833,,1326263,5133029.693688208,5030096,,,,,,Bogotá,
Proyecto_9,Residencial,Instalaciones,Sanitaria,Tubo 4in,,195581,7236497,,1326263,8190841.9247854175,8562760,,,,,,Bogotá,
Proyecto_10,Infraestructura,Cimentación,Excavación,Arena,,152059,5322065,,2233115,8282359.200563778,7555180,,,,,,Bogotá,
Proyecto_10,Infraestructura,Cimentación,Excavación,Grava,,127682,3447414,,2233115,5188791.138551714,5680529,,,,,,Bogotá,
Proyecto_34,Infraestructura,Cimentación,Pilotes,Cemento,,82049,2707617,,2564193,5024189.634730881,5271810,,,,,,Bogotá,
Proyecto_34,Infraestructura,Cimentación,Pilotes,Acero,,177749,7287709,,2564193,10585417.702411516,9851902,,,,,,Bogotá,
Proyecto_16,Comercial,Cimentación,Excavación,Arena,,23284,582100,,2821280,3714739.20906859,3403380,,,,,,Bogotá,
Proyecto_16,Comercial,Cimentación,Excavación,Grava,,141470,2263520,,2821280,5133401.222247111,5084800,,,,,,Bogotá,
Proyecto_21,Infraestructura,Instalaciones,Eléctrica,Cable,,177005,7965225,,1349439,8440506.689260194,9314664,,,,,,Bogotá,
Proyecto_21,Infraestructura,Instalaciones,Eléctrica,Tubería eléctrica,,46832,1592288,,1349439,3201000.0755879576,2941727,,,,,,Bogotá,
Proyecto_19,Comercial,Instalaciones,Sanitaria,Tubo 2in,,175837,4571762,,1024693,6083720.141201192,5596455,,,,,,Bogotá,
Proyecto_19,Comercial,Instalaciones,Sanitaria,Tubo 4in,,166998,4675944,,1024693,5614251.66695172,5700637,,,,,,Bogotá,
Proyecto_26,Comercial,Estructura,Acero,Acero,,197285,9666965,,2483658,12192694.301571144,12150623,,,,,,Bogotá,
Proyecto_32,Comercial,Cimentación,Pilotes,Cemento,,133703,6016635,,2314790,8570604.164204972,8331425,,,,,,Bogotá,
Proyecto_32,Comercial,Cimentación,Pilotes,Acero,,171515,6003025,,2314790,8399355.218387604,8317815,,,,,,Bogotá,
Proyecto_26,Comercial,Instalaciones,Contra incendio,Tubería incendio,,194614,1946140,,1534698,3659825.1687847283,3480838,,,,,,Bogotá,
Proyecto_23,Comercial,Estructura,Encofrado,Madera,,11338,124718,,2808933,3042304.5114543266,2933651,,,,,,Bogotá,
Proyecto_2,Residencial,Acabados,Pintura,Pintura,,69971,1889217,,1383725,3261019.6823844905,3272942,,,,,,Bogotá,
Proyecto_2,Residencial,Acabados,Pintura,Estuco,,40594,690098,,1383725,2072043.0499871867,2073823,,,,,,Bogotá,
Proyecto_8,Comercial,Estructura,Encofrado,Madera,,97679,97679,,804477,820918.4163677929,902156,,,,,,Bogotá,
Proyecto_14,Residencial,Estructura,Acero,Acero,,52761,1582830,,2147838,3587267.3173148436,3730668,,,,,,Bogotá,
Proyecto_19,Comercial,Acabados,Enchape,Cerámica,,51630,1600530,,1077844,2591958.058111074,2678374,,,,,,Bogotá,
Proyecto_40,Infraestructura,Cimentación,Pilotes,Cemento,,69634,2576458,,2915938,5062161.145213391,5492396,,,,,,Bogotá,
Proyecto_40,Infraestructura,Cimentación,Pilotes,Acero,,71760,3516240,,2915938,6083334.523891235,6432178,,,,,,Bogotá,
Proyecto_4,Comercial,Cimentación,Pilotes,Cemento,,38048,1445824,,2090703,3407228.6511544585,3536527,,,,,,Bogotá,
Proyecto_4,Comercial,Cimentación,Pilotes,Acero,,114827,1148270,,2090703,3073827.3146294206,3238973,,,,,,Bogotá,
Proyecto_22,Residencial,Estructura,Encofrado,Madera,,27282,1200408,,2398103,3541225.007461695,3598511,,,,,,Bogotá,
Proyecto_20,Infraestructura,Acabados,Enchape,Cerámica,,37477,1536557,,872965,2551124.1533050174,2409522,,,,,,Bogotá,
Proyecto_17,Infraestructura,Equipamiento,Cocina,Madera,,15498,325458,,2381079,2748254.184729666,2706537,,,,,,Bogotá,
Proyecto_17,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,137508,3712716,,2381079,5666782.835486016,6093795,,,,,,Bogotá,
Proyecto_37,Residencial,Equipamiento,Cocina,Madera,,109382,4812808,,2351616,7280092.0412643505,7164424,,,,,,Bogotá,
Proyecto_37,Residencial,Equipamiento,Cocina,Accesorios cocina,,67310,2086610,,2351616,4712557.538058341,4438226,,,,,,Bogotá,
Proyecto_21,Infraestructura,Estructura,Encofrado,Madera,,184921,2034131,,1545825,3917627.11036266,3579956,,,,,,Bogotá,
Proyecto_16,Comercial,Acabados,Enchape,Cerámica,,30278,1301954,,2020467,3216759.5472691646,3322421,,,,,,Bogotá,
Proyecto_33,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,98281,3046711,,2729613,5368843.405911993,5776324,,,,,,Bogotá,
Proyecto_33,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,23867,47734,,2729613,2827615.453821978,2777347,,,,,,Bogotá,
Proyecto_6,Residencial,Cimentación,Excavación,Arena,,149188,7310212,,2016980,10185336.963486414,9327192,,,,,,Bogotá,
Proyecto_6,Residencial,Cimentación,Excavación,Grava,,68600,3292800,,2016980,4800720.635931367,5309780,,,,,,Bogotá,
Proyecto_12,Infraestructura,Equipamiento,Baño,Sanitario,,26258,52516,,2456244,2507896.4561955184,2508760,,,,,,Bogotá,
Proyecto_12,Infraestructura,Equipamiento,Baño,Lavamanos,,14505,261090,,2456244,2457991.701119269,2717334,,,,,,Bogotá,
Proyecto_38,Residencial,Instalaciones,Contra incendio,Tubería incendio,,34575,1694175,,605378,2171641.299143215,2299553,,,,,,Bogotá,
Proyecto_27,Residencial,Acabados,Enchape,Cerámica,,196470,7858800,,897540,9172840.033375228,8756340,,,,,,Bogotá,
Proyecto_31,Residencial,Acabados,Enchape,Cerámica,,110820,1883940,,1838248,3411477.61720904,3722188,,,,,,Bogotá,
Proyecto_26,Comercial,Instalaciones,Contra incendio,Tubería incendio,,194008,7760320,,1719915,9702365.255918473,9480235,,,,,,Bogotá,
Proyecto_21,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,160574,6101812,,950639,7130957.993128184,7052451,,,,,,Bogotá,
Proyecto_21,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,162928,1629280,,950639,2467102.7424160377,2579919,,,,,,Bogotá,
Proyecto_33,Infraestructura,Cimentación,Pilotes,Cemento,,186904,8597584,,871718,8792152.936355427,9469302,,,,,,Bogotá,
Proyecto_33,Infraestructura,Cimentación,Pilotes,Acero,,106996,3637864,,871718,4681555.757908088,4509582,,,,,,Bogotá,
Proyecto_8,Comercial,Acabados,Enchape,Cerámica,,127895,3581060,,1488297,5291114.852449342,5069357,,,,,,Bogotá,
Proyecto_8,Comercial,Cimentación,Excavación,Arena,,178849,7511658,,2176676,10174008.921019254,9688334,,,,,,Bogotá,
Proyecto_8,Comercial,Cimentación,Excavación,Grava,,148422,1632642,,2176676,4002373.53963763,3809318,,,,,,Bogotá,
Proyecto_13,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,180230,8470810,,1477608,9424639.423924733,9948418,,,,,,Bogotá,
Proyecto_13,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,199336,8970120,,1477608,11447759.986740086,10447728,,,,,,Bogotá,
Proyecto_20,Infraestructura,Estructura,Encofrado,Madera,,184132,8838336,,1633834,11387360.347334871,10472170,,,,,,Bogotá,
Proyecto_36,Infraestructura,Cimentación,Pilotes,Cemento,,143356,3440544,,2928298,5965169.5352272885,6368842,,,,,,Bogotá,
Proyecto_36,Infraestructura,Cimentación,Pilotes,Acero,,37637,301096,,2928298,2940416.9990705443,3229394,,,,,,Bogotá,
Proyecto_28,Infraestructura,Estructura,Acero,Acero,,13967,293307,,1553958,1888046.769132624,1847265,,,,,,Bogotá,
Proyecto_4,Comercial,Cimentación,Pilotes,Cemento,,142658,2995818,,2044214,4922599.156231946,5040032,,,,,,Bogotá,
Proyecto_4,Comercial,Cimentación,Pilotes,Acero,,198238,4757712,,2044214,6779034.07466041,6801926,,,,,,Bogotá,
Proyecto_39,Comercial,Instalaciones,Eléctrica,Cable,,163553,4743037,,2924385,7993821.60929664,7667422,,,,,,Bogotá,
Proyecto_39,Comercial,Instalaciones,Eléctrica,Tubería eléctrica,,74381,1487620,,2924385,4221053.733457797,4412005,,,,,,Bogotá,
Proyecto_38,Residencial,Estructura,Acero,Acero,,40174,1606960,,2217816,3978641.670740519,3824776,,,,,,Bogotá,
Proyecto_10,Infraestructura,Acabados,Enchape,Cerámica,,184922,7581802,,2381018,9475424.11864129,9962820,,,,,,Bogotá,
Proyecto_16,Comercial,Acabados,Pintura,Pintura,,166868,1501812,,2962104,4069116.4945336413,4463916,,,,,,Bogotá,
Proyecto_16,Comercial,Acabados,Pintura,Estuco,,149467,4185076,,2962104,6715915.022935073,7147180,,,,,,Bogotá,
Proyecto_35,Infraestructura,Cimentación,Excavación,Arena,,174706,3494120,,1590633,4610163.017944516,5084753,,,,,,Bogotá,
Proyecto_35,Infraestructura,Cimentación,Excavación,Grava,,104340,2608500,,1590633,4170371.4178227605,4199133,,,,,,Bogotá,
Proyecto_9,Residencial,Estructura,Acero,Acero,,152653,763265,,1116905,1851019.615474975,1880170,,,,,,Bogotá,
Proyecto_36,Infraestructura,Cimentación,Excavación,Arena,,70426,2112780,,1468489,3585317.6312598214,3581269,,,,,,Bogotá,
Proyecto_36,Infraestructura,Cimentación,Excavación,Grava,,68456,2327504,,1468489,3660852.572519857,3795993,,,,,,Bogotá,
Proyecto_11,Infraestructura,Acabados,Pintura,Pintura,,44664,803952,,2960763,4100539.169446157,3764715,,,,,,Bogotá,
Proyecto_11,Infraestructura,Acabados,Pintura,Estuco,,109249,4697707,,2960763,8220607.836710671,7658470,,,,,,Bogotá,
Proyecto_8,Comercial,Cimentación,Excavación,Arena,,125608,6280400,,609038,6880880.141932577,6889438,,,,,,Bogotá,
Proyecto_8,Comercial,Cimentación,Excavación,Grava,,13066,117594,,609038,763638.5995836782,726632,,,,,,Bogotá,
Proyecto_35,Infraestructura,Acabados,Enchape,Cerámica,,117058,4097030,,866668,5445778.473080544,4963698,,,,,,Bogotá,
Proyecto_29,Infraestructura,Cimentación,Excavación,Arena,,42412,636180,,723856,1453407.957651582,1360036,,,,,,Bogotá,
Proyecto_29,Infraestructura,Cimentación,Excavación,Grava,,18008,774344,,723856,1562789.7776481758,1498200,,,,,,Bogotá,
Proyecto_28,Infraestructura,Cimentación,Pilotes,Cemento,,49846,1894148,,1445982,3163234.1231687097,3340130,,,,,,Bogotá,
Proyecto_28,Infraestructura,Cimentación,Pilotes,Acero,,116675,3383575,,1445982,4346985.413437028,4829557,,,,,,Bogotá,
Proyecto_38,Residencial,Equipamiento,Baño,Sanitario,,162809,6186742,,590102,7387359.037753614,6776844,,,,,,Bogotá,
Proyecto_38,Residencial,Equipamiento,Baño,Lavamanos,,53888,1832192,,590102,2620412.2763532917,2422294,,,,,,Bogotá,
Proyecto_19,Comercial,Acabados,Pintura,Pintura,,63929,2365373,,2433961,4821925.392532965,4799334,,,,,,Bogotá,
Proyecto_19,Comercial,Acabados,Pintura,Estuco,,45511,500621,,2433961,2904036.2745762556,2934582,,,,,,Bogotá,
Proyecto_35,Infraestructura,Estructura,Acero,Acero,,164412,6905304,,1723301,8157610.598723785,8628605,,,,,,Bogotá,
Proyecto_14,Residencial,Estructura,Acero,Acero,,23540,776820,,641608,1471005.164402966,1418428,,,,,,Bogotá,
Proyecto_1,Infraestructura,Equipamiento,Cocina,Madera,,12454,174356,,1489654,1523433.471039426,1664010,,,,,,Bogotá,
Proyecto_1,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,129129,5423418,,1489654,7520579.878666933,6913072,,,,,,Bogotá,
Proyecto_17,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,101957,4995893,,945162,6526446.250581807,5941055,,,,,,Bogotá,
Proyecto_17,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,154502,2472032,,945162,3522335.709176396,3417194,,,,,,Bogotá,
Proyecto_40,Infraestructura,Equipamiento,Cocina,Madera,,167044,2505660,,2237350,4413484.8931901,4743010,,,,,,Bogotá,
Proyecto_40,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,74338,2527492,,2237350,5169629.986295737,4764842,,,,,,Bogotá,
Proyecto_30,Comercial,Acabados,Pintura,Pintura,,137638,3853864,,2067665,6413699.834325797,5921529,,,,,,Bogotá,
Proyecto_30,Comercial,Acabados,Pintura,Estuco,,195423,6644382,,2067665,9000519.181269264,8712047,,,,,,Bogotá,
Proyecto_35,Infraestructura,Estructura,Acero,Acero,,74984,2774408,,1765449,4964819.076679895,4539857,,,,,,Bogotá,
Proyecto_2,Residencial,Instalaciones,Eléctrica,Cable,,194548,5447344,,1713134,7861057.076923195,7160478,,,,,,Bogotá,
Proyecto_2,Residencial,Instalaciones,Eléctrica,Tubería eléctrica,,38822,737618,,1713134,2551979.6902990383,2450752,,,,,,Bogotá,
Proyecto_31,Residencial,Acabados,Pintura,Pintura,,173349,2080188,,2165604,4059659.5636246866,4245792,,,,,,Bogotá,
Proyecto_31,Residencial,Acabados,Pintura,Estuco,,26462,608626,,2165604,2838372.837946189,2774230,,,,,,Bogotá,
Proyecto_32,Comercial,Cimentación,Pilotes,Cemento,,175081,7528483,,1166652,8319476.087182642,8695135,,,,,,Bogotá,
Proyecto_32,Comercial,Cimentación,Pilotes,Acero,,22265,44530,,1166652,1175995.3326805197,1211182,,,,,,Bogotá,
Proyecto_39,Comercial,Acabados,Enchape,Cerámica,,13637,245466,,2786053,2763259.089872631,3031519,,,,,,Bogotá,
Proyecto_1,Infraestructura,Equipamiento,Cocina,Madera,,151809,4250652,,1719783,6237124.240588777,5970435,,,,,,Bogotá,
Proyecto_1,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,92455,184910,,1719783,1860868.270417088,1904693,,,,,,Bogotá,
Proyecto_38,Residencial,Acabados,Pintura,Pintura,,70085,2032465,,1988160,4086563.8152855197,4020625,,,,,,Bogotá,
Proyecto_38,Residencial,Acabados,Pintura,Estuco,,114793,688758,,1988160,2485316.4777574055,2676918,,,,,,Bogotá,
Proyecto_38,Residencial,Estructura,Encofrado,Madera,,120992,2540832,,1381911,3860654.4125190396,3922743,,,,,,Bogotá,
Proyecto_37,Residencial,Cimentación,Excavación,Arena,,36267,1051743,,2243363,3356656.7450412326,3295106,,,,,,Bogotá,
Proyecto_37,Residencial,Cimentación,Excavación,Grava,,79331,3490564,,2243363,5539902.857175427,5733927,,,,,,Bogotá,
Proyecto_35,Infraestructura,Acabados,Pintura,Pintura,,155952,7485696,,665835,7550067.029733392,8151531,,,,,,Bogotá,
Proyecto_35,Infraestructura,Acabados,Pintura,Estuco,,95338,3241492,,665835,4185644.279249286,3907327,,,,,,Bogotá,
Proyecto_20,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,127692,1787688,,1278355,3240134.1046749633,3066043,,,,,,Bogotá,
Proyecto_20,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,27466,82398,,1278355,1426783.297152307,1360753,,,,,,Bogotá,
Proyecto_13,Infraestructura,Estructura,Acero,Acero,,114280,4114080,,2033454,5751561.526943846,6147534,,,,,,Bogotá,
Proyecto_26,Comercial,Instalaciones,Eléctrica,Cable,,85240,3068640,,1250808,4470313.214036936,4319448,,,,,,Bogotá,
Proyecto_26,Comercial,Instalaciones,Eléctrica,Tubería eléctrica,,129320,4655520,,1250808,6297868.262533401,5906328,,,,,,Bogotá,
Proyecto_32,Comercial,Acabados,Enchape,Cerámica,,128350,2053600,,2597992,4947887.6586749265,4651592,,,,,,Bogotá,
Proyecto_2,Residencial,Cimentación,Pilotes,Cemento,,77805,3812445,,2943462,6514719.099574537,6755907,,,,,,Bogotá,
Proyecto_2,Residencial,Cimentación,Pilotes,Acero,,83508,2004192,,2943462,4710986.099101232,4947654,,,,,,Bogotá,
Proyecto_23,Comercial,Cimentación,Pilotes,Cemento,,25544,945128,,1861966,2643037.7970567644,2807094,,,,,,Bogotá,
Proyecto_23,Comercial,Cimentación,Pilotes,Acero,,101874,4584330,,1861966,6832165.650681195,6446296,,,,,,Bogotá,
Proyecto_12,Infraestructura,Estructura,Acero,Acero,,81379,1464822,,2159568,3651869.1419037525,3624390,,,,,,Bogotá,
Proyecto_5,Comercial,Equipamiento,Cocina,Madera,,61000,2196000,,1781357,3666148.7508285996,3977357,,,,,,Bogotá,
Proyecto_5,Comercial,Equipamiento,Cocina,Accesorios cocina,,94647,2271528,,1781357,3990918.36363191,4052885,,,,,,Bogotá,
Proyecto_40,Infraestructura,Cimentación,Pilotes,Cemento,,73336,1833400,,2596049,4722679.841027765,4429449,,,,,,Bogotá,
Proyecto_40,Infraestructura,Cimentación,Pilotes,Acero,,165456,4798224,,2596049,6841138.807823059,7394273,,,,,,Bogotá,
Proyecto_35,Infraestructura,Cimentación,Excavación,Arena,,54239,2278038,,1150259,3379743.769053052,3428297,,,,,,Bogotá,
Proyecto_35,Infraestructura,Cimentación,Excavación,Grava,,20667,744012,,1150259,2074275.4963666163,1894271,,,,,,Bogotá,
Proyecto_36,Infraestructura,Estructura,Acero,Acero,,174743,349486,,2046340,2262565.1741636866,2395826,,,,,,Bogotá,
Proyecto_21,Infraestructura,Equipamiento,Cocina,Madera,,29307,410298,,1825581,2060558.6007995827,2235879,,,,,,Bogotá,
Proyecto_21,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,65309,1306180,,1825581,2923897.0826862697,3131761,,,,,,Bogotá,
Proyecto_38,Residencial,Instalaciones,Eléctrica,Cable,,164091,3281820,,1297459,5012608.888632418,4579279,,,,,,Bogotá,
Proyecto_38,Residencial,Instalaciones,Eléctrica,Tubería eléctrica,,92790,3340440,,1297459,4996791.135700638,4637899,,,,,,Bogotá,
Proyecto_14,Residencial,Cimentación,Excavación,Arena,,140307,3227061,,1527866,4446456.892095191,4754927,,,,,,Bogotá,
Proyecto_14,Residencial,Cimentación,Excavación,Grava,,67013,2747533,,1527866,3900610.157977305,4275399,,,,,,Bogotá,
Proyecto_32,Comercial,Instalaciones,Eléctrica,Cable,,33784,304056,,527512,777089.2840959568,831568,,,,,,Bogotá,
Proyecto_32,Comercial,Instalaciones,Eléctrica,Tubería eléctrica,,149821,4494630,,527512,5209288.157520602,5022142,,,,,,Bogotá,
Proyecto_9,Residencial,Cimentación,Excavación,Arena,,189937,7217606,,1432303,9201863.806099104,8649909,,,,,,Bogotá,
Proyecto_9,Residencial,Cimentación,Excavación,Grava,,46906,1313368,,1432303,2770200.8445434626,2745671,,,,,,Bogotá,
Proyecto_13,Infraestructura,Estructura,Acero,Acero,,15616,390400,,842726,1129045.8660424221,1233126,,,,,,Bogotá,
Proyecto_19,Comercial,Equipamiento,Cocina,Madera,,20467,409340,,1917443,2109808.6043106536,2326783,,,,,,Bogotá,
Proyecto_19,Comercial,Equipamiento,Cocina,Accesorios cocina,,76354,3054160,,1917443,5359673.6516958745,4971603,,,,,,Bogotá,
Proyecto_9,Residencial,Instalaciones,Sanitaria,Tubo 2in,,159930,3838320,,595190,4738452.591627734,4433510,,,,,,Bogotá,
Proyecto_9,Residencial,Instalaciones,Sanitaria,Tubo 4in,,154403,7720150,,595190,8964433.162689859,8315340,,,,,,Bogotá,
Proyecto_20,Infraestructura,Cimentación,Excavación,Arena,,191538,9385362,,1648591,11059978.420082718,11033953,,,,,,Bogotá,
Proyecto_20,Infraestructura,Cimentación,Excavación,Grava,,161723,7115812,,1648591,9434572.17006859,8764403,,,,,,Bogotá,
Proyecto_8,Comercial,Cimentación,Pilotes,Cemento,,144491,6935568,,2148589,9267029.924749576,9084157,,,,,,Bogotá,
Proyecto_8,Comercial,Cimentación,Pilotes,Acero,,97644,3319896,,2148589,5076939.525968935,5468485,,,,,,Bogotá,
Proyecto_19,Comercial,Estructura,Encofrado,Madera,,47389,568668,,1669068,2248633.8166938825,2237736,,,,,,Bogotá,
Proyecto_2,Residencial,Acabados,Pintura,Pintura,,148143,6073863,,1863532,8458477.692208566,7937395,,,,,,Bogotá,
Proyecto_2,Residencial,Acabados,Pintura,Estuco,,190201,760804,,1863532,2646319.2272076434,2624336,,,,,,Bogotá,
Proyecto_18,Residencial,Acabados,Enchape,Cerámica,,188338,2260056,,1134562,3574195.9835859225,3394618,,,,,,Bogotá,
Proyecto_2,Residencial,Acabados,Enchape,Cerámica,,58772,235088,,2565206,3000730.9482652848,2800294,,,,,,Bogotá,
Proyecto_7,Comercial,Estructura,Encofrado,Madera,,148356,741780,,1411235,2205391.4066323726,2153015,,,,,,Bogotá,
Proyecto_26,Comercial,Acabados,Pintura,Pintura,,57941,2085876,,2644883,4654917.514860063,4730759,,,,,,Bogotá,
